Id,label,x,y,size,showlabel
"RDF(S","RDF(S",-1105.8259,860.26526,6.053752,false
"Extended Kalman Filtering","Extended Kalman Filtering",-2174.229,-669.2293,6.053734,false
"TCP Vegas","TCP Vegas",-3161.2803,840.7183,6.0536566,false
"UHS","UHS",1678.1971,-1204.775,6.053631,false
"Least Significant Bit","Least Significant Bit",-2729.5352,341.2184,6.053628,false
"CBC-MAC","CBC-MAC",-2737.3032,38.35357,6.0535975,false
"Markus","Markus",-1091.418,3124.1292,6.0535917,false
"Chang et al","Chang et al",1643.4817,392.68246,6.053569,false
"American Association for the Advancement of Science","American Association for the Advancement of Science",1454.544,1016.9144,6.053419,false
"UMDA","UMDA",-1783.2742,-1758.3828,6.0533714,false
"APICS","APICS",2808.4167,-2662.0046,6.0533624,false
"Tully","Tully",-244.19008,-2596.8662,6.0533514,false
"Single Shot MultiBox Detector","Single Shot MultiBox Detector",-1668.3832,2101.8071,6.0533304,false
"V2","V2",-131.4169,-2367.2517,6.053317,false
"SQ","SQ",756.93695,-100.96949,6.053255,false
"The Multidimensional Knapsack Problem","The Multidimensional Knapsack Problem",-2259.3691,-1467.8103,6.053234,false
"Reduced Complexity","Reduced Complexity",-3396.5815,93.72604,6.0531454,false
"C0","C0",124.6755,-1395.8088,6.0531244,false
"Ada-Boost","Ada-Boost",-55.911938,-247.18805,6.053109,false
"Symbolic Regression","Symbolic Regression",-1489.5549,-872.3781,6.0531054,false
"Multi-Processor System","Multi-Processor System",-2345.4258,-362.8748,6.0530925,false
"Aircraft","Aircraft",1074.6989,-1887.1143,6.053084,false
"Point Spread Function","Point Spread Function",-31.901493,-2110.5925,6.053056,false
"WRB","WRB",2032.8046,-1005.51636,6.0530114,false
"EMMA","EMMA",1400.1549,-2005.5889,6.052995,false
"The Extreme Learning Machine","The Extreme Learning Machine",-1940.9542,866.94653,6.0529175,true
"AR(2","AR(2",-96.076385,-988.1889,6.05287,false
"Thoracic","Thoracic",-11.053619,3472.5803,6.052844,false
"Peters","Peters",666.33075,-1429.152,6.0528336,false
"The Location-Routing Problem","The Location-Routing Problem",-2620.7947,-1608.0553,6.0527925,false
"DILI","DILI",1572.8162,1653.959,6.0526857,false
"Fistula","Fistula",601.5801,1854.132,6.0526695,false
"Juazeiro","Juazeiro",2451.9377,-1009.24316,6.052634,false
"PACS","PACS",-947.36426,1596.2246,6.0524683,false
"Word Count","Word Count",-680.09406,1412.322,6.0524435,false
"WQPSO","WQPSO",-2103.1328,1484.605,6.052411,false
"C/C","C/C",1953.4125,830.99524,6.0523562,false
"Reynolds-Averaged Navier-Stokes","Reynolds-Averaged Navier-Stokes",-1070.7053,-1764.3525,6.052339,false
"Dextran","Dextran",1727.3057,1121.0876,6.052316,false
"FFT/IFFT","FFT/IFFT",-3198.831,-105.612564,6.0521297,false
"N/2","N/2",-1914.6968,-2352.1528,6.052127,false
"Periodogram","Periodogram",-981.9706,-70.154366,6.0521173,false
"Kaplan","Kaplan",2709.2708,3497.1816,6.05204,false
"Cremona","Cremona",-1105.9374,-2230.6077,6.0520263,false
"Berkley","Berkley",-1005.86383,-174.1924,6.0519986,false
"Los Angeles","Los Angeles",810.9937,-720.1639,6.0519195,false
"BPNN-NARMA","BPNN-NARMA",249.8479,4193.727,6.0518675,false
"FDEM","FDEM",375.72754,153.945,6.051828,false
"IWSNs","IWSNs",-2654.4478,-1019.7341,6.0518227,false
"BBDC","BBDC",-1763.6512,545.11334,6.0518017,false
"HCG","HCG",1208.2805,1788.8873,6.051792,false
"BEPS","BEPS",2573.447,-1330.3527,6.05172,false
"Broad","Broad",2522.6665,1914.3206,6.051598,false
"HPV-16","HPV-16",1727.6146,1216.4216,6.051485,false
"SSNMR","SSNMR",1050.9332,493.59247,6.0512257,false
"Broca","Broca",572.95776,1546.4951,6.0512123,false
"Metastases","Metastases",-129.76422,2256.9585,6.051129,false
"SfM","SfM",811.34656,-783.30286,6.051126,false
"BSID-III","BSID-III",322.92377,-378.32233,6.0511074,false
"ISNR","ISNR",-1573.569,1274.695,6.051068,false
"Optimal Sizing","Optimal Sizing",-2852.5168,-856.4198,6.051051,false
"RaF","RaF",2012.515,2852.0947,6.0510244,false
"SKS","SKS",-1946.1102,1293.2673,6.050943,false
"Modified National Institute of Standards and Technology","Modified National Institute of Standards and Technology",-1410.5476,1463.6846,6.0508895,false
"-University of Arizona","-University of Arizona",1445.601,-1960.1409,6.0508595,false
"GBC","GBC",-531.94965,2223.4888,6.0507755,false
"TAMD","TAMD",80.14736,-1422.0343,6.0506573,false
"ESMD","ESMD",1205.6324,-2017.8063,6.050583,false
"Airplane","Airplane",-2347.8372,1366.2491,6.050576,false
"GPP","GPP",2753.4504,-2015.4226,6.050522,false
"VF MD","VF MD",1178.9005,1888.6482,6.050475,false
"UPS","UPS",-1098.6074,-764.07153,6.0503764,false
"Alarm","Alarm",-1587.7352,-224.35414,6.0503726,false
"I4/mmm","I4/mmm",147.9479,-2388.843,6.050312,false
"OCS","OCS",-285.84793,1799.7676,6.0502253,false
"Communication Systems","Communication Systems",-2645.656,1304.699,6.0501747,false
"PowerWorld","PowerWorld",-764.3849,-863.16675,6.050173,false
"Visual","Visual",-1751.849,1168.2722,6.050172,false
"The Structural Similarity (SSIM","The Structural Similarity (SSIM",-2060.9404,707.45636,6.050157,false
"GPBB","GPBB",-566.8166,2306.89,6.050125,false
"IRAD","IRAD",2879.4795,1404.5786,6.05008,false
"FGNET","FGNET",-1730.69,1555.5509,6.0499854,false
"Standard Genetic Algorithm","Standard Genetic Algorithm",-2876.4695,-427.36124,6.04998,true
"VNIS","VNIS",1127.1405,-2250.6155,6.0499744,false
"Non-zero","Non-zero",-650.82465,-1982.9214,6.0499544,false
"Montgomery","Montgomery",-2843.9849,-486.81802,6.0499125,false
"Quantum Gates","Quantum Gates",-2022.8864,-3012.4546,6.049834,false
"Long Term Evolution Advanced","Long Term Evolution Advanced",-3485.1328,472.21246,6.0497327,false
"FFTs","FFTs",-1340.7338,-858.2003,6.049698,false
"Case-Based Reasoning","Case-Based Reasoning",-1499.5396,87.36104,6.0495224,false
"RTLSR","RTLSR",2805.396,-2410.0884,6.0494823,false
"∈.","∈.",-1513.8816,-2285.27,6.049458,false
"INPPL1","INPPL1",2232.678,2101.5544,6.0494447,false
"Carlo Markov","Carlo Markov",-108.773674,-1448.4093,6.0494175,false
"Musa","Musa",3222.935,212.77626,6.049412,false
"NFW","NFW",487.07584,-3103.1636,6.0493836,false
"UO","UO",1442.233,1702.5106,6.049382,false
"H3K9me2","H3K9me2",3199.2158,1695.8661,6.0493717,false
"Legg-Calve-Perthes","Legg-Calve-Perthes",-2158.7268,1355.6893,6.0493393,false
"LAI/FPAR","LAI/FPAR",2704.1304,-2538.3137,6.0493307,false
"VPON","VPON",-3665.949,248.51619,6.0492954,false
"JPEG-LS","JPEG-LS",-2273.3694,1086.0608,6.0492897,false
"Niger Delta","Niger Delta",1237.8566,-1481.8695,6.049279,false
"Kikuchi","Kikuchi",342.39236,-1146.7642,6.049267,false
"GLUE","GLUE",1924.8806,-1651.774,6.049132,false
"PC12","PC12",2732.0212,1914.7646,6.0491276,false
"Clean","Clean",-151.27759,-2542.7205,6.0490274,false
"Poly(A","Poly(A",3504.372,854.8923,6.0490055,false
"Knoll","Knoll",-656.42426,-2551.0315,6.048847,false
"Brain-Computer Interfaces","Brain-Computer Interfaces",-1261.183,1102.549,6.048832,false
"Virtual Machines","Virtual Machines",-3026.8142,301.17404,6.048761,false
"Center of Excellence in Nonlinear Analysis and Applications","Center of Excellence in Nonlinear Analysis and Applications",-2376.3298,723.3322,6.0487223,false
"Semnan University","Semnan University",-2381.2222,732.62573,6.0487223,false
"Rich","Rich",-289.66208,-3121.7444,6.0486984,false
"Airy","Airy",-14.985172,-2320.25,6.0486784,false
"Cathepsin","Cathepsin",2502.8103,1634.2826,6.0486584,false
"eNodeBs","eNodeBs",-3473.7546,400.78973,6.048642,false
"ARNTL","ARNTL",2673.6309,2211.3933,6.0485587,false
"Lockhart","Lockhart",-847.7126,-1759.6903,6.048546,false
"TIFF","TIFF",-1982.4901,766.15735,6.048416,false
"the Shanghai Synchrotron Radiation Facility","the Shanghai Synchrotron Radiation Facility",113.39652,-1931.2817,6.0484104,false
"Burnside","Burnside",-880.36053,-1817.4521,6.048375,false
"USP","USP",1160.6525,408.03326,6.0481277,false
"Rothschild","Rothschild",-33.71459,2608.19,6.0480614,false
"Linux","Linux",-1925.2396,-259.36993,6.048036,false
"Human Papillomavirus","Human Papillomavirus",2272.3584,967.42804,6.0479655,false
"PLOS One","PLOS One",1526.4009,1116.258,6.0479293,false
"NSL KDD","NSL KDD",-1980.9263,966.672,6.047929,false
"QLQ-C30","QLQ-C30",690.48914,3251.596,6.0479116,false
"Bandwidth Allocation","Bandwidth Allocation",-3168.9937,345.65918,6.0478964,false
"CMSO","CMSO",-2295.9722,566.7985,6.0478935,false
"NDC","NDC",-1768.5135,392.60983,6.047885,false
"Gumbel","Gumbel",356.53003,-1512.6943,6.047804,false
"S-Transform","S-Transform",-1619.1588,1639.4622,6.047755,false
"Prager","Prager",-630.5041,-2599.1387,6.0476856,false
"A3","A3",430.86087,1674.5885,6.047614,false
"SDN-IoT","SDN-IoT",-2718.5984,450.19345,6.0476117,false
"Tic-Tac-Toe","Tic-Tac-Toe",-1286.5901,-443.35944,6.0475855,false
"Back Propagation","Back Propagation",-582.5481,-238.53514,6.04758,false
"Sidelobes","Sidelobes",-2275.4717,-1116.0098,6.0475173,false
"The CCS Algorithm","The CCS Algorithm",-500.64926,2507.5645,6.0475054,true
"Pascal","Pascal",-2264.4539,1557.0778,6.047498,false
"ONT","ONT",3338.1982,630.72205,6.0474167,false
"Vehicular Ad","Vehicular Ad",-2987.2356,752.3046,6.047311,false
"MPRAGE","MPRAGE",-82.45202,2680.0857,6.047248,false
"Rosenblatt","Rosenblatt",-324.20135,-1278.0637,6.047236,false
"Data Grids","Data Grids",-2383.3284,78.62084,6.0472126,true
"Visual Geometry Group Network","Visual Geometry Group Network",-1643.3827,1772.7802,6.0471945,false
"Reinforcement Learning (RL","Reinforcement Learning (RL",-3480.908,168.9221,6.047167,true
"HEMS","HEMS",-2335.8318,-637.7509,6.047117,false
"HARPS","HARPS",593.5525,-2840.0146,6.0471144,false
"XiO","XiO",-982.7109,3278.5623,6.047063,false
"ESPA","ESPA",1588.7688,195.197,6.047022,false
"Mixed-Integer Nonlinear Programming","Mixed-Integer Nonlinear Programming",-2556.6665,-639.791,6.046981,true
"Bahia State","Bahia State",1735.1469,-1245.5259,6.0467553,false
"CorNET","CorNET",163.31528,-1516.6162,6.046709,false
"The Comprehensive R Archive Network","The Comprehensive R Archive Network",1309.4204,173.79283,6.0466685,false
"ENLR","ENLR",1116.8214,-663.6981,6.0466022,false
"FE-BI","FE-BI",-1572.1171,-2833.5505,6.046546,false
"D. Koutsoyiannis","D. Koutsoyiannis",2035.1619,-1060.9413,6.046501,false
"Kinesiophobia","Kinesiophobia",2798.314,-1440.487,6.046483,false
"Guardian","Guardian",59.110188,789.7149,6.0464487,false
"Tzou","Tzou",-1371.0687,-2977.715,6.0464187,false
"American Association of Medical DosimetristsTo","American Association of Medical DosimetristsTo",-936.515,3270.7554,6.046418,false
"Parlett","Parlett",-665.3543,-3282.1147,6.0463877,false
"CONOPT","CONOPT",-2782.3147,-1235.8715,6.0462847,false
"NICS","NICS",482.94904,-623.54767,6.046239,false
"KAIST","KAIST",-2883.6646,-1311.4773,6.046204,false
"SinDE","SinDE",-2850.6008,-776.4521,6.0461855,false
"Non-Hertzian","Non-Hertzian",239.67708,-2437.9775,6.046145,false
"Bimodal","Bimodal",-1933.2882,1329.0637,6.046125,false
"Arden Syntax","Arden Syntax",-743.37665,542.96655,6.046103,false
"the Positive Matrix Factorization","the Positive Matrix Factorization",1318.995,-2036.5479,6.0460987,false
"The National Forest Inventory","The National Forest Inventory",2598.835,-1134.2579,6.046035,false
"Groningen","Groningen",472.19296,1649.9166,6.045966,false
"MiniZinc","MiniZinc",71.69381,136.96187,6.0459504,false
"Singaporean","Singaporean",-262.4902,3008.7444,6.0458794,false
"HAND","HAND",1698.4598,652.5237,6.045834,false
"Vondrak","Vondrak",22.754864,-2266.5154,6.0457573,false
"Macro-","Macro-",1037.5006,281.76,6.0456734,false
"OSCAT","OSCAT",2609.3027,-2645.047,6.0456734,false
"CS-LBP","CS-LBP",-1832.9062,1790.5964,6.045663,false
"BI-LSTM-CRF","BI-LSTM-CRF",-1130.5288,1600.8772,6.0455885,false
"CDRP","CDRP",2440.396,1595.9075,6.0455747,false
"ΔGsol","ΔGsol",1030.4375,-392.05728,6.0455284,false
"AUS","AUS",111.71168,1671.0686,6.0454907,false
"AIS Data","AIS Data",1385.7388,-1785.6047,6.045478,true
"Bushland","Bushland",2036.2738,-1391.5889,6.04536,false
"Matrix Factorisation","Matrix Factorisation",-1320.4962,-71.419014,6.045335,false
"XRR","XRR",581.2608,-747.17426,6.045285,false
"The Hague","The Hague",-247.98195,166.59792,6.0452356,false
"Virtual Organization","Virtual Organization",-2362.5066,102.4873,6.045211,false
"Kuwahara","Kuwahara",-2390.1216,1486.5294,6.045208,false
"Ciona","Ciona",2692.9978,1000.9087,6.045144,false
"T18","T18",1669.8875,1707.3231,6.0449953,false
"Institution of Structural EngineersThe","Institution of Structural EngineersThe",-1951.7985,-1931.2094,6.0449433,false
"metre","metre",1483.7874,-1454.6537,6.04493,false
"Federated Averaging","Federated Averaging",-1827.8186,1213.7845,6.04492,false
"RT-Lab","RT-Lab",-3015.6865,-1517.9924,6.044919,false
"Jupiter","Jupiter",567.34186,-2862.3008,6.044903,false
"Brain","Brain",-1180.4102,2281.5137,6.0448656,false
"Vogel","Vogel",-1126.4727,-1356.0597,6.0448656,false
"EOW","EOW",954.7893,-225.93167,6.0448546,false
"MEAs","MEAs",1418.9501,-154.43504,6.0445943,false
"Idrisi","Idrisi",1481.1588,-930.916,6.0445824,false
"SIGHT","SIGHT",-172.05469,2968.6287,6.0445085,false
"OP4510","OP4510",-3065.7312,-1483.7781,6.044445,false
"A11","A11",-732.2576,2640.7197,6.0443583,false
"Niblack","Niblack",-1995.0322,1628.8785,6.04431,false
"Kraken 2","Kraken 2",3231.3972,431.04706,6.0442286,false
"MLP-BP","MLP-BP",-1062.0767,625.98773,6.0441785,false
"Larson","Larson",-187.65341,-614.115,6.044102,false
"Morita","Morita",148.1587,794.6773,6.0440454,false
"BRCAX","BRCAX",2778.1733,2766.9553,6.0438957,false
"Lerchs","Lerchs",2497.9717,-202.67,6.043891,false
"Kinect V2","Kinect V2",-1681.8619,1009.2302,6.04387,false
"TASA","TASA",-2987.2466,724.6869,6.043855,false
"Immunogenomics","Immunogenomics",2070.2568,1371.5615,6.0438375,false
"Greenberger-Horne-Zeilinger","Greenberger-Horne-Zeilinger",-1953.444,-3000.3215,6.043831,false
"V. vinifera","V. vinifera",2772.088,-65.760475,6.0438185,false
"Technique for Order Preference","Technique for Order Preference",-2157.9233,-1217.5448,6.0437737,false
"BabelNet","BabelNet",-1024.9727,1062.7294,6.043764,false
"Gilmore","Gilmore",-1790.647,-2146.798,6.043764,false
"magnesami","magnesami",-2284.9736,-1555.1448,6.043762,false
"Rodinia","Rodinia",-2258.0146,-890.7269,6.043702,false
"the European Court of Human Rights","the European Court of Human Rights",-1429.4756,23.884407,6.043669,false
"MATLAB R2017a","MATLAB R2017a",-150.84592,1036.6749,6.0436687,false
"SD7003","SD7003",-1552.7577,-1994.8845,6.0436535,false
"quantum resources","quantum resources",-2038.6433,-3017.0325,6.043648,false
"Mandel","Mandel",-966.1926,-2022.9873,6.0435557,false
"Transcatheter","Transcatheter",385.83585,3096.8796,6.0435305,false
"TOF PET","TOF PET",-544.525,3177.4812,6.0434866,false
"RapidBrachyMCTPS","RapidBrachyMCTPS",-909.8675,2948.1475,6.043453,false
"Residual Neural Network","Residual Neural Network",-1476.35,2068.7256,6.0434074,true
"Feature Extraction and Classification","Feature Extraction and Classification",-1669.397,572.3384,6.0433645,false
"Budget","Budget",-1211.462,-122.453926,6.0431504,false
"Velocity Update","Velocity Update",-1974.4423,-1283.5233,6.043124,false
"Computation Offloading","Computation Offloading",-2804.32,288.2791,6.043103,false
"APSIM","APSIM",1867.1606,-1311.2134,6.0430827,false
"FIQ","FIQ",-449.56903,2406.8762,6.0430574,false
"Dynamic Traffic Assignment","Dynamic Traffic Assignment",-1305.1925,-1141.6489,6.0430565,false
"ToxCast/Tox21","ToxCast/Tox21",1426.9285,531.59827,6.0430317,false
"JPS","JPS",1295.8579,1567.5146,6.0430307,false
"C3/C4","C3/C4",883.1343,1320.5787,6.0429215,false
"Grid Computing","Grid Computing",-2729.649,106.56335,6.0429015,false
"Kashiwara","Kashiwara",-780.2015,-2443.9668,6.0429,false
"Ant Colony System","Ant Colony System",-2478.5535,-849.2645,6.0428715,false
"Unigram","Unigram",-477.5059,1003.5467,6.0428667,false
"N×N","N×N",-1423.0609,-2344.4827,6.0428305,false
"Proportional","Proportional",-2594.479,-1221.8112,6.042782,false
"Micro-Electro-Mechanical System","Micro-Electro-Mechanical System",-1516.1372,-942.9223,6.042772,false
"Digital Health","Digital Health",87.40304,2884.7449,6.0427666,false
"Ultra Wideband","Ultra Wideband",-3165.4558,86.8191,6.0426264,false
"KiDS","KiDS",463.03018,-3217.5789,6.0426197,false
"TPW","TPW",2591.2595,-2861.0327,6.0425076,false
"Earth Science","Earth Science",1900.4592,-2531.8247,6.0424986,false
"QW","QW",-1682.5104,-2891.237,6.0424395,false
"TPBVP","TPBVP",-1871.4573,-1559.0055,6.0424075,false
"XJ","XJ",1532.4039,-2320.0374,6.0423374,false
"Tapio","Tapio",400.16608,-1996.9806,6.0423017,false
"ETS","ETS",777.21857,-1759.5045,6.0422735,false
"LPCF","LPCF",-1454.3846,961.65656,6.042099,false
"ESTS","ESTS",845.1471,3034.2888,6.042095,false
"SeaWinds","SeaWinds",2643.3115,-2676.0579,6.041971,false
"−0.7","−0.7",744.3022,1643.9977,6.0419397,false
"Games-Howell","Games-Howell",474.55707,1801.3767,6.0419197,false
"HOPNET","HOPNET",-3137.5527,674.1745,6.041884,false
"J. Imaging Sci","J. Imaging Sci",-1344.285,-2335.7808,6.0418553,false
"WTC","WTC",43.882126,45.49504,6.041581,false
"El Nino","El Nino",2499.3528,-1726.7863,6.0415487,false
"Hamacher","Hamacher",-1160.4458,-800.1573,6.0415,false
"HLA-B27","HLA-B27",681.0407,2113.1094,6.0414786,false
"Heterogeneous Information Network","Heterogeneous Information Network",-544.45984,1379.2363,6.0414743,false
"Enzo","Enzo",361.84964,-3004.1763,6.041465,false
"OpCode","OpCode",-2340.6978,267.53674,6.04137,false
"The Hungarian Method","The Hungarian Method",-1077.326,-1326.7778,6.0413637,false
"Default","Default",375.95932,1897.413,6.0413,false
"Weak","Weak",-1183.4197,-2624.3137,6.041274,false
"SARDs","SARDs",1717.9187,1312.9674,6.0412083,false
"The Prairie Pothole Region","The Prairie Pothole Region",1939.2653,-1702.6393,6.0411177,false
"DFT/B3LYP","DFT/B3LYP",158.51926,-2552.5557,6.0411143,false
"BRNN","BRNN",1250.9462,-68.75565,6.041033,false
"Roberts","Roberts",-642.1496,-1678.2814,6.0410156,false
"COSH","COSH",813.83386,-1111.9102,6.0409894,false
"CCME","CCME",2919.7766,330.08435,6.0409565,false
"PRAM","PRAM",-1559.303,-2178.2078,6.040941,false
"NH4Cl","NH4Cl",1700.4224,-506.71777,6.040845,false
"Enthalpy","Enthalpy",305.63998,-1874.6564,6.0408354,false
"Vehicles","Vehicles",-2465.516,142.33746,6.0407934,false
"STRESS","STRESS",2241.8738,702.25073,6.0407314,false
"Chronic Obstructive Pulmonary Disease","Chronic Obstructive Pulmonary Disease",1323.5815,2783.1216,6.0405016,false
"FilmArray","FilmArray",2512.1343,882.83673,6.0405006,false
"Dysplastic","Dysplastic",2117.2214,2954.3584,6.040474,false
"OCLN","OCLN",2330.0884,2130.0303,6.0404634,false
"Han Chinese","Han Chinese",2360.335,2173.402,6.040451,false
"Photographs","Photographs",-75.130806,2128.1104,6.0402555,false
"MMBS","MMBS",676.20593,1411.0055,6.040166,false
"DE/Best/2","DE/Best/2",-2729.8167,-1345.2472,6.0401297,false
"Jeeves","Jeeves",25.169025,-1573.2615,6.0400953,false
"GEDI","GEDI",666.246,-375.78918,6.0400505,false
"Mooney-Rivlin","Mooney-Rivlin",-58.759106,-177.05356,6.040001,false
"SKILL","SKILL",1979.6753,-2288.5923,6.0399895,false
"ACO-GA","ACO-GA",-2196.4148,-92.117226,6.039933,false
"Log Gabor","Log Gabor",-2194.3955,988.97327,6.0399094,false
"The Human Brain Project","The Human Brain Project",-608.877,340.62506,6.039831,false
"PFCM","PFCM",-1953.0483,1484.783,6.03981,false
"PSCS","PSCS",1505.8967,-1454.46,6.03981,false
"L9","L9",1600.1857,168.48376,6.0397444,false
"Medical Imaging","Medical Imaging",-1251.7856,1399.0334,6.039651,false
